"sex","agegr","edu","socprof","marital","depress","trust","trustfam","trustneigh","income","weight"
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,74
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1230,78
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,80
"MALE","25-34","SECONDARY","PUPIL OR STUDENT","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",1900,94
"FEMALE","25-34","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",-8,55
"FEMALE","45-59","PRIMARY/NO EDUCATION","UNEMPLOYED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,65
"FEMALE","25-34","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,58
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",1300,48
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",2200,70
"MALE","35-44","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","NO",5000,80
"FEMALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","WIDOWED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,80
"FEMALE","60-64","POST-SECONDARY OR HIGHER","FARMER","SINGLE",12,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,65
"MALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,72
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO",1111,70
"MALE","35-44","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,82
"MALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",11,"MOST PEOPLE CAN BE TRUSTED","YES","YES",3500,90
"MALE","65+","SECONDARY","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",2400,75
"FEMALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",2100,72
"FEMALE","45-59","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO",300,60
"FEMALE","25-34","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",520,89
"MALE","35-44","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES",500,95
"MALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO",1700,105
"FEMALE","45-59","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3000,54
"FEMALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"MOST PEOPLE CAN BE TRUSTED","NO","NO",1200,75
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"IT`S DIFFICULT TO TELL","YES","NO OPINION",1500,57
"FEMALE","16-24","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","SINGLE",4,"ONE CAN`T BE TOO CAREFUL","NO","NO",NA,59
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1600,74
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",3000,67
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",3500,93
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",-8,94
"MALE","25-34","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","SINGLE",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2500,105
"FEMALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,58
"MALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2900,100
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2300,68
"FEMALE","45-59","VOCATIONAL/GRAMMAR","RETIRED","SINGLE",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1300,75
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,59
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1800,55
"FEMALE","25-34","SECONDARY","OTHER ECONOMICALLY INACTIVE","SINGLE",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1000,60
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,90
"MALE","65+","VOCATIONAL/GRAMMAR","RETIRED","WIDOWED",9,"IT`S DIFFICULT TO TELL","YES","YES",1150,85
"MALE","35-44","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1160,70
"FEMALE","45-59","SECONDARY","OTHER ECONOMICALLY INACTIVE","DIVORCED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","YES",NA,68
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO",2000,100
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,70
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1650,70
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1230,70
"FEMALE","16-24","SECONDARY","UNEMPLOYED","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,48
"FEMALE","65+","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",-8,64
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,58
"FEMALE","35-44","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO",1150,73
"MALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,62
"FEMALE","35-44","SECONDARY","LONG-TERM SICK/DISABLED","SINGLE",4,"ONE CAN`T BE TOO CAREFUL","YES","NO",925,75
"FEMALE","35-44","POST-SECONDARY OR HIGHER","RETIRED","WIDOWED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1500,86
"FEMALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,80
"MALE","16-24","SECONDARY","OTHER ECONOMICALLY INACTIVE","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,83
"FEMALE","35-44","PRIMARY/NO EDUCATION","UNEMPLOYED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",NA,54
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1100,78
"FEMALE","25-34","POST-SECONDARY OR HIGHER","FARMER","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",800,51
"FEMALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PUBLIC SECTOR","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","NO","NO",-8,62
"MALE","35-44","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,100
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1000,90
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION",1500,90
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",14,"MOST PEOPLE CAN BE TRUSTED","YES","YES",640,96
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","WIDOWED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",700,76
"FEMALE","25-34","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1000,68
"MALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",1600,100
"MALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,100
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",10,NA,"YES","YES",600,65
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",1500,50
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"IT`S DIFFICULT TO TELL","YES","YES",1200,80
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,90
"FEMALE","35-44","SECONDARY","UNEMPLOYED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,54
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,60
"FEMALE","45-59","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,96
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",9,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",1000,59
"MALE","65+","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","NO","NO",1760,78
"FEMALE","65+","SECONDARY","LONG-TERM SICK/DISABLED","WIDOWED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES",1700,55
"FEMALE","45-59","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,75
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,96
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,63
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,65
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2200,80
"FEMALE","45-59","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,63
"MALE","45-59","SECONDARY","FARMER","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,102
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3000,85
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",2400,69
"MALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO",2000,80
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",12,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1200,72
"FEMALE","65+","SECONDARY","EMPLOYED IN PUBLIC SECTOR","WIDOWED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",2100,65
"FEMALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,65
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",700,64
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","WIDOWED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,88
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",16,"ONE CAN`T BE TOO CAREFUL","YES","YES",680,65
"MALE","25-34","VOCATIONAL/GRAMMAR","FARMER","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",3300,112
"MALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2800,69
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,79
"FEMALE","45-59","VOCATIONAL/GRAMMAR","FARMER","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",700,90
"MALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",2400,92
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",15,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",736,88
"FEMALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1200,65
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",7,"ONE CAN`T BE TOO CAREFUL","NO","NO",1050,73
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION",NA,59
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",9,"IT`S DIFFICULT TO TELL","YES","NO OPINION",730,85
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"IT`S DIFFICULT TO TELL","YES","NO OPINION",-8,72
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"IT`S DIFFICULT TO TELL","YES","YES",-8,70
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",700,75
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","WIDOWED",10,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",500,75
"MALE","60-64","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,78
"MALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",7,"IT`S DIFFICULT TO TELL","YES","YES",900,76
"FEMALE","35-44","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",0,"IT`S DIFFICULT TO TELL","YES","YES",NA,58
"MALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",4,"IT`S DIFFICULT TO TELL","YES","YES",3300,117
"FEMALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",9,NA,"YES","YES",900,62
"MALE","35-44","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3160,83
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",850,75
"MALE","45-59","VOCATIONAL/GRAMMAR","RETIRED","SINGLE",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1200,61
"FEMALE","35-44","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",850,68
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2600,75
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,50
"FEMALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",950,61
"FEMALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1250,80
"MALE","35-44","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",4500,82
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",2700,80
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"IT`S DIFFICULT TO TELL","YES","YES",950,76
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,90
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",8,"IT`S DIFFICULT TO TELL","YES","YES",815,60
"MALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,85
"FEMALE","25-34","SECONDARY","FARMER","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1800,70
"FEMALE","45-59","PRIMARY/NO EDUCATION","UNEMPLOYED","MARRIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","NO",-8,61
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1450,85
"FEMALE","45-59","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED","WIDOWED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",5400,49
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2100,80
"FEMALE","60-64","SECONDARY","RETIRED","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,63
"FEMALE","45-59","SECONDARY","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,70
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION",-8,59
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION",NA,75
"FEMALE","35-44","VOCATIONAL/GRAMMAR","UNEMPLOYED","WIDOWED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,56
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2700,60
"MALE","60-64","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES",800,85
"FEMALE","45-59","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES",160,63
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","NO","NO",NA,60
"MALE","45-59","SECONDARY","SELF-EMPLOYED","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",3000,104
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","WIDOWED",1,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",4000,58
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,60
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",-8,100
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,55
"FEMALE","25-34","VOCATIONAL/GRAMMAR","FARMER","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,62
"MALE","35-44","SECONDARY","SELF-EMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,95
"MALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,70
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",13,"IT`S DIFFICULT TO TELL","YES","YES",1600,43
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","SINGLE",1,"IT`S DIFFICULT TO TELL","NO OPINION","YES",900,68
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",3000,100
"FEMALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,64
"MALE","60-64","SECONDARY","SELF-EMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",4000,75
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,65
"MALE","65+","SECONDARY","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,75
"MALE","65+","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",6,"IT`S DIFFICULT TO TELL","NO","NO",1300,90
"MALE","45-59","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",640,80
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO",1300,52
"FEMALE","35-44","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,65
"MALE","65+","SECONDARY","RETIRED","MARRIED",15,"IT`S DIFFICULT TO TELL","YES","NO OPINION",2300,80
"MALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","NO","NO",300,75
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",900,52
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",2200,90
"MALE","65+","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",900,86
"MALE","25-34","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",1000,83
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",500,78
"MALE","45-59","SECONDARY","SELF-EMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,78
"MALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,83
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",2400,95
"FEMALE","25-34","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,55
"MALE","45-59","SECONDARY",NA,"MARRIED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",NA,80
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,58
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,60
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1700,79
"MALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,69
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",17,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,60
"FEMALE","35-44","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",15,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION",NA,73
